,temp,hum,windspeed,atemp,cnt
10641,0.52,0.94,0.2239,0.5,183
10642,0.52,0.94,0.2537,0.5,196
10643,0.52,0.88,0.3582,0.5,223
10644,0.5,0.94,0.4179,0.4848,290
10645,0.5,0.94,0.2985,0.4848,177
10646,0.5,0.88,0.2239,0.4848,115
10647,0.46,0.94,0.2239,0.4545,137
10648,0.46,0.94,0.1343,0.4545,133
10649,0.44,1.0,0.194,0.4394,111
10650,0.44,1.0,0.194,0.4394,104
10651,0.44,1.0,0.2537,0.4394,83
10652,0.44,0.94,0.2836,0.4394,105
10653,0.44,0.94,0.2836,0.4394,80
10654,0.42,1.0,0.2537,0.4242,89
10655,0.42,1.0,0.2985,0.4242,35
10656,0.42,0.94,0.2985,0.4242,18
10657,0.42,0.94,0.3284,0.4242,8
10658,0.4,1.0,0.2537,0.4091,6
10659,0.4,1.0,0.2537,0.4091,18
10660,0.4,0.94,0.3284,0.4091,39
10661,0.4,0.94,0.3284,0.4091,89
10662,0.4,0.94,0.2537,0.4091,118
10663,0.4,0.87,0.3284,0.4091,250
10664,0.4,0.94,0.2537,0.4091,323
10665,0.4,0.94,0.2239,0.4091,360
10666,0.42,0.88,0.1642,0.4242,367
10667,0.44,0.88,0.1642,0.4394,414
10668,0.44,0.88,0.194,0.4394,421
10669,0.48,0.77,0.0,0.4697,492
10670,0.5,0.72,0.0896,0.4848,419
10671,0.5,0.72,0.0896,0.4848,491
10672,0.5,0.72,0.2537,0.4848,375
10673,0.48,0.77,0.2239,0.4697,259
10674,0.48,0.77,0.1642,0.4697,149
10675,0.46,0.82,0.1343,0.4545,111
10676,0.48,0.82,0.1343,0.4697,65
10677,0.48,0.82,0.1642,0.4697,33
10678,0.48,0.82,0.2537,0.4697,28
10679,0.46,0.88,0.2239,0.4545,20
10680,0.46,0.82,0.194,0.4545,1
10681,0.44,0.82,0.1642,0.4394,4
10682,0.44,0.77,0.1642,0.4394,36
10683,0.42,0.82,0.194,0.4242,117
10684,0.44,0.72,0.194,0.4394,370
10685,0.44,0.62,0.2239,0.4394,657
10686,0.46,0.47,0.2836,0.4545,282
10687,0.5,0.36,0.5821,0.4848,153
10688,0.48,0.31,0.5821,0.4697,178
10689,0.48,0.33,0.5224,0.4697,279
10690,0.48,0.29,0.6866,0.4697,301
10691,0.48,0.33,0.4478,0.4697,217
10692,0.48,0.29,0.6119,0.4697,223
10693,0.48,0.25,0.6418,0.4697,305
10694,0.46,0.24,0.4478,0.4545,664
10695,0.44,0.26,0.4478,0.4394,684
10696,0.42,0.24,0.3582,0.4242,458
10697,0.4,0.26,0.5224,0.4091,221
10698,0.38,0.25,0.4925,0.3939,186
10699,0.36,0.25,0.3582,0.3333,93
10700,0.34,0.25,0.5224,0.2879,48
10701,0.32,0.26,0.5224,0.2879,10
10702,0.3,0.26,0.4627,0.2727,5
10703,0.26,0.3,0.2985,0.2273,7
10704,0.26,0.3,0.3284,0.2273,4
10705,0.24,0.32,0.3582,0.2121,3
10706,0.22,0.37,0.2836,0.2121,17
10707,0.22,0.37,0.194,0.2273,101
10708,0.22,0.37,0.194,0.2273,286
10709,0.22,0.37,0.2985,0.2121,581
10710,0.24,0.38,0.194,0.2273,267
10711,0.26,0.35,0.2239,0.2576,138
10712,0.3,0.31,0.1642,0.303,175
10713,0.32,0.31,0.1642,0.3182,220
10714,0.36,0.27,0.0,0.3485,211
10715,0.4,0.24,0.1343,0.4091,184
10716,0.42,0.2,0.0,0.4242,200
10717,0.42,0.2,0.0,0.4242,305
10718,0.44,0.16,0.0,0.4394,614
10719,0.42,0.17,0.0896,0.4242,644
10720,0.42,0.17,0.0,0.4242,417
10721,0.42,0.17,0.0896,0.4242,294
10722,0.36,0.37,0.1642,0.3485,221
10723,0.36,0.37,0.1343,0.3485,134
10724,0.36,0.37,0.194,0.3485,64
10725,0.36,0.4,0.2836,0.3333,30
10726,0.36,0.46,0.2985,0.3333,8
10727,0.34,0.49,0.2985,0.303,3
10728,0.34,0.42,0.3284,0.303,5
10729,0.36,0.43,0.2985,0.3333,1
10730,0.36,0.43,0.2985,0.3333,40
10731,0.36,0.46,0.3582,0.3333,115
10732,0.36,0.46,0.3284,0.3333,358
10733,0.38,0.46,0.3582,0.3939,658
10734,0.4,0.43,0.4478,0.4091,314
10735,0.46,0.41,0.4179,0.4545,173
10736,0.5,0.42,0.3881,0.4848,222
10737,0.54,0.39,0.3582,0.5152,268
10738,0.56,0.43,0.3284,0.5303,273
10739,0.62,0.38,0.3582,0.6212,221
10740,0.62,0.41,0.2985,0.6212,199
10741,0.62,0.43,0.0896,0.6212,221
10742,0.6,0.6,0.2239,0.6061,604
10743,0.6,0.6,0.2239,0.6061,641
10744,0.6,0.56,0.194,0.6212,456
10745,0.6,0.56,0.2985,0.6212,362
10746,0.58,0.6,0.2537,0.5455,261
10747,0.56,0.64,0.1343,0.5303,172
10748,0.54,0.68,0.1343,0.5152,93
10749,0.54,0.68,0.194,0.5152,48
10750,0.56,0.6,0.1343,0.5303,33
10751,0.6,0.28,0.2985,0.6061,6
10752,0.58,0.28,0.2537,0.5455,5
10753,0.52,0.36,0.2537,0.5,9
10754,0.5,0.45,0.2239,0.4848,32
10755,0.46,0.59,0.2537,0.4545,117
10756,0.46,0.51,0.3582,0.4545,367
10757,0.46,0.47,0.4179,0.4545,654
10758,0.48,0.48,0.4179,0.4697,321
10759,0.46,0.47,0.4478,0.4545,166
10760,0.5,0.45,0.4179,0.4848,220
10761,0.5,0.42,0.4925,0.4848,292
10762,0.46,0.44,0.3284,0.4545,273
10763,0.5,0.42,0.3582,0.4848,238
10764,0.52,0.39,0.3582,0.5,307
10765,0.52,0.36,0.3284,0.5,388
10766,0.52,0.38,0.3881,0.5,703
10767,0.5,0.39,0.2985,0.4848,681
10768,0.48,0.39,0.2836,0.4697,468
10769,0.46,0.38,0.2985,0.4545,335
10770,0.44,0.44,0.2836,0.4394,224
10771,0.42,0.44,0.2836,0.4242,152
10772,0.42,0.47,0.2985,0.4242,94
10773,0.4,0.47,0.2985,0.4091,59
10774,0.38,0.5,0.2836,0.3939,27
10775,0.36,0.53,0.2985,0.3333,7
10776,0.34,0.61,0.1343,0.3333,7
10777,0.34,0.53,0.0896,0.3485,2
10778,0.32,0.61,0.0896,0.3333,26
10779,0.32,0.57,0.1343,0.3333,86
10780,0.32,0.57,0.1642,0.3182,289
10781,0.32,0.66,0.1642,0.3182,593
10782,0.34,0.57,0.1642,0.3333,321
10783,0.36,0.57,0.1045,0.3636,187
10784,0.36,0.53,0.0,0.3788,201
10785,0.38,0.54,0.0,0.3939,270
10786,0.4,0.5,0.0,0.4091,242
10787,0.4,0.54,0.0,0.4091,229
10788,0.42,0.54,0.0,0.4242,280
10789,0.4,0.62,0.2836,0.4091,367
10790,0.4,0.62,0.2239,0.4091,606
10791,0.42,0.54,0.194,0.4242,560
10792,0.4,0.62,0.2239,0.4091,395
10793,0.4,0.62,0.1642,0.4091,209
10794,0.38,0.66,0.1343,0.3939,220
10795,0.36,0.71,0.1642,0.3485,153
10796,0.36,0.71,0.0,0.3788,123
10797,0.38,0.82,0.194,0.3939,92
10798,0.4,0.76,0.194,0.4091,82
10799,0.42,0.77,0.2537,0.4242,69
10800,0.4,0.82,0.2537,0.4091,31
10801,0.42,0.77,0.4179,0.4242,8
10802,0.4,0.82,0.2239,0.4091,5
10803,0.36,0.87,0.1642,0.3485,23
10804,0.36,0.87,0.1642,0.3485,44
10805,0.36,0.87,0.194,0.3485,145
10806,0.4,0.76,0.194,0.4091,223
10807,0.4,0.76,0.1343,0.4091,313
10808,0.46,0.72,0.1343,0.4545,463
10809,0.48,0.67,0.0,0.4697,621
10810,0.54,0.6,0.1343,0.5152,638
10811,0.5,0.63,0.2537,0.4848,551
10812,0.52,0.59,0.2836,0.5,605
10813,0.5,0.63,0.2985,0.4848,535
10814,0.48,0.67,0.4179,0.4697,543
10815,0.44,0.72,0.4627,0.4394,341
10816,0.42,0.71,0.4478,0.4242,284
10817,0.4,0.71,0.3284,0.4091,208
10818,0.4,0.71,0.3284,0.4091,143
10819,0.38,0.71,0.2537,0.3939,156
10820,0.36,0.76,0.2836,0.3333,112
10821,0.36,0.76,0.2537,0.3333,67
10822,0.36,0.76,0.1642,0.3485,62
10823,0.36,0.76,0.1642,0.3485,81
10824,0.34,0.81,0.1343,0.3333,25
10825,0.34,0.81,0.0896,0.3485,12
10826,0.34,0.81,0.0896,0.3485,18
10827,0.36,0.76,0.1343,0.3485,97
10828,0.36,0.71,0.1343,0.3485,84
10829,0.36,0.76,0.0896,0.3636,125
10830,0.36,0.81,0.1343,0.3485,275
10831,0.4,0.71,0.1045,0.4091,360
10832,0.4,0.71,0.194,0.4091,451
10833,0.42,0.67,0.2239,0.4242,445
10834,0.44,0.62,0.194,0.4394,464
10835,0.48,0.55,0.2239,0.4697,561
10836,0.5,0.55,0.2537,0.4848,573
10837,0.52,0.52,0.2537,0.5,511
10838,0.52,0.55,0.2836,0.5,555
10839,0.52,0.52,0.2985,0.5,432
10840,0.52,0.55,0.2239,0.5,346
10841,0.5,0.59,0.2239,0.4848,232
10842,0.5,0.59,0.1642,0.4848,134
10843,0.5,0.63,0.1045,0.4848,68
10844,0.46,0.72,0.0,0.4545,63
10845,0.44,0.82,0.1045,0.4394,17
10846,0.42,0.88,0.0896,0.4242,5
10847,0.44,0.94,0.1343,0.4394,5
10848,0.4,0.76,0.4925,0.4091,4
10849,0.4,0.76,0.4925,0.4091,24
10850,0.36,0.71,0.4627,0.3182,110
10851,0.34,0.66,0.3881,0.303,306
10852,0.36,0.57,0.3284,0.3333,589
10853,0.38,0.54,0.3582,0.3939,317
10854,0.4,0.5,0.5224,0.4091,204
10855,0.42,0.47,0.4478,0.4242,209
10856,0.44,0.44,0.4478,0.4394,281
10857,0.46,0.36,0.2985,0.4545,281
10858,0.46,0.31,0.4179,0.4545,268
10859,0.48,0.33,0.4179,0.4697,324
10860,0.5,0.34,0.3284,0.4848,395
10861,0.5,0.29,0.2836,0.4848,729
10862,0.5,0.27,0.2537,0.4848,618
10863,0.5,0.27,0.2537,0.4848,494
10864,0.46,0.31,0.1642,0.4545,329
10865,0.46,0.28,0.1343,0.4545,238
10866,0.42,0.44,0.194,0.4242,123
10867,0.44,0.35,0.1642,0.4394,66
10868,0.4,0.43,0.1343,0.4091,33
10869,0.38,0.46,0.2239,0.3939,11
10870,0.36,0.53,0.1642,0.3485,5
10871,0.38,0.46,0.0,0.3939,3
10872,0.32,0.66,0.0896,0.3333,1
10873,0.32,0.66,0.0896,0.3333,27
10874,0.3,0.61,0.0896,0.3182,100
10875,0.32,0.66,0.0896,0.3333,341
10876,0.34,0.57,0.0,0.3636,604
10877,0.42,0.38,0.0896,0.4242,408
10878,0.44,0.33,0.0,0.4394,219
10879,0.48,0.23,0.0,0.4697,258
10880,0.52,0.25,0.0,0.5,331
10881,0.56,0.19,0.2537,0.5303,345
10882,0.56,0.21,0.2239,0.5303,311
10883,0.6,0.2,0.194,0.5909,316
10884,0.62,0.21,0.1642,0.6061,485
10885,0.62,0.17,0.194,0.6061,757
10886,0.6,0.26,0.1642,0.6061,800
10887,0.56,0.26,0.1045,0.5303,558
10888,0.56,0.24,0.1343,0.5303,379
10889,0.54,0.45,0.0,0.5152,243
10890,0.5,0.51,0.0,0.4848,158
10891,0.5,0.59,0.0,0.4848,79
10892,0.48,0.48,0.0,0.4697,41
10893,0.46,0.59,0.0,0.4545,11
10894,0.46,0.51,0.0,0.4545,5
10895,0.44,0.58,0.0896,0.4394,3
10896,0.42,0.67,0.0896,0.4242,1
10897,0.42,0.67,0.0896,0.4242,27
10898,0.42,0.58,0.0,0.4242,126
10899,0.44,0.62,0.0,0.4394,366
10900,0.44,0.72,0.1045,0.4394,684
10901,0.48,0.55,0.1343,0.4697,363
10902,0.54,0.45,0.1343,0.5152,167
10903,0.6,0.43,0.3582,0.6212,213
10904,0.6,0.46,0.4179,0.6212,283
10905,0.6,0.46,0.2537,0.6212,251
10906,0.62,0.46,0.194,0.6212,258
10907,0.64,0.44,0.2836,0.6212,268
10908,0.64,0.44,0.2836,0.6212,390
10909,0.66,0.41,0.2985,0.6212,744
10910,0.66,0.41,0.2537,0.6212,759
10911,0.66,0.39,0.2239,0.6212,494
10912,0.64,0.27,0.2239,0.6212,372
10913,0.6,0.23,0.3284,0.6061,298
10914,0.56,0.22,0.1642,0.5303,181
10915,0.52,0.23,0.4179,0.5,131
10916,0.52,0.23,0.4179,0.5,45
10917,0.48,0.27,0.3284,0.4697,13
10918,0.46,0.33,0.4478,0.4545,18
10919,0.42,0.41,0.2985,0.4242,5
10920,0.38,0.43,0.2836,0.3939,1
10921,0.38,0.43,0.2836,0.3939,29
10922,0.36,0.46,0.3284,0.3333,126
10923,0.34,0.49,0.194,0.3333,354
10924,0.36,0.46,0.2239,0.3485,638
10925,0.4,0.37,0.2537,0.4091,351
10926,0.42,0.35,0.2836,0.4242,246
10927,0.42,0.38,0.2239,0.4242,268
10928,0.44,0.33,0.0,0.4394,276
10929,0.46,0.31,0.0,0.4545,291
10930,0.46,0.33,0.1642,0.4545,287
10931,0.5,0.31,0.1045,0.4848,269
10932,0.5,0.31,0.194,0.4848,402
10933,0.5,0.31,0.1642,0.4848,822
10934,0.5,0.31,0.1045,0.4848,698
10935,0.48,0.31,0.2537,0.4697,487
10936,0.44,0.41,0.194,0.4394,312
10937,0.42,0.47,0.194,0.4242,234
10938,0.4,0.47,0.194,0.4091,149
10939,0.4,0.5,0.1343,0.4091,136
10940,0.4,0.43,0.0,0.4091,61
10941,0.36,0.62,0.1343,0.3485,38
10942,0.36,0.5,0.3881,0.3333,11
10943,0.34,0.53,0.3284,0.303,8
10944,0.34,0.49,0.2537,0.3182,5
10945,0.32,0.53,0.3284,0.303,23
10946,0.3,0.49,0.3881,0.2727,80
10947,0.3,0.49,0.2836,0.2879,246
10948,0.3,0.49,0.3284,0.2727,508
10949,0.34,0.42,0.3284,0.303,376
10950,0.36,0.4,0.3284,0.3333,238
10951,0.4,0.37,0.2985,0.4091,291
10952,0.42,0.35,0.2985,0.4242,337
10953,0.44,0.33,0.3284,0.4394,411
10954,0.48,0.29,0.3881,0.4697,490
10955,0.5,0.27,0.2836,0.4848,537
10956,0.5,0.22,0.4179,0.4848,536
10957,0.52,0.23,0.4179,0.5,655
10958,0.5,0.22,0.4627,0.4848,484
10959,0.48,0.23,0.2985,0.4697,412
10960,0.46,0.24,0.2836,0.4545,252
10961,0.44,0.26,0.1343,0.4394,190
10962,0.4,0.35,0.2239,0.4091,158
10963,0.42,0.3,0.2836,0.4242,113
10964,0.42,0.26,0.2985,0.4242,94
10965,0.4,0.28,0.2537,0.4091,69
10966,0.36,0.29,0.3582,0.3333,36
10967,0.36,0.32,0.2537,0.3333,28
10968,0.32,0.36,0.1642,0.3182,7
10969,0.32,0.33,0.1642,0.3182,2
10970,0.32,0.36,0.194,0.3182,19
10971,0.32,0.33,0.2836,0.303,54
10972,0.34,0.34,0.2537,0.3182,123
10973,0.4,0.3,0.2537,0.4091,276
10974,0.42,0.28,0.2537,0.4242,363
10975,0.44,0.24,0.2985,0.4394,495
10976,0.46,0.23,0.3881,0.4545,590
10977,0.5,0.22,0.194,0.4848,643
10978,0.5,0.22,0.2985,0.4848,578
10979,0.52,0.19,0.4179,0.5,626
10980,0.54,0.19,0.3881,0.5152,615
10981,0.54,0.19,0.4179,0.5152,567
10982,0.54,0.18,0.2985,0.5152,517
10983,0.54,0.16,0.3284,0.5152,413
10984,0.5,0.2,0.2239,0.4848,208
10985,0.5,0.2,0.194,0.4848,234
10986,0.48,0.2,0.194,0.4697,182
10987,0.46,0.23,0.2239,0.4545,118
10988,0.44,0.24,0.2239,0.4394,85
10989,0.44,0.24,0.2239,0.4394,64
10990,0.44,0.24,0.2239,0.4394,32
10991,0.42,0.26,0.1343,0.4242,26
10992,0.4,0.4,0.0,0.4091,7
10993,0.38,0.46,0.0,0.3939,12
10994,0.36,0.37,0.0,0.3788,28
10995,0.38,0.27,0.1642,0.3939,37
10996,0.4,0.3,0.194,0.4091,84
10997,0.44,0.26,0.2239,0.4394,179
10998,0.5,0.25,0.2239,0.4848,299
10999,0.5,0.25,0.2836,0.4848,404
11000,0.54,0.24,0.2537,0.5152,457
11001,0.58,0.23,0.1642,0.5455,483
11002,0.6,0.18,0.4478,0.5909,503
11003,0.62,0.17,0.3582,0.6061,486
11004,0.64,0.19,0.3284,0.6061,476
11005,0.62,0.22,0.2985,0.6061,411
11006,0.62,0.25,0.3284,0.6061,310
11007,0.6,0.23,0.3881,0.6061,276
11008,0.56,0.28,0.4179,0.5303,211
11009,0.52,0.34,0.2239,0.5,130
11010,0.5,0.36,0.2239,0.4848,118
11011,0.5,0.39,0.2537,0.4848,51
11012,0.48,0.39,0.2836,0.4697,37
11013,0.46,0.41,0.1343,0.4545,16
11014,0.46,0.31,0.194,0.4545,6
11015,0.44,0.3,0.1642,0.4394,3
11016,0.44,0.24,0.194,0.4394,5
11017,0.44,0.24,0.194,0.4394,32
11018,0.42,0.26,0.2239,0.4242,111
11019,0.42,0.28,0.194,0.4242,331
11020,0.44,0.3,0.194,0.4394,617
11021,0.46,0.31,0.3582,0.4545,286
11022,0.5,0.27,0.4925,0.4848,178
11023,0.52,0.27,0.4179,0.5,223
11024,0.54,0.28,0.7164,0.5152,280
11025,0.54,0.28,0.5821,0.5152,281
11026,0.56,0.28,0.5522,0.5303,218
11027,0.58,0.28,0.5522,0.5455,255
11028,0.56,0.3,0.4179,0.5303,391
11029,0.54,0.32,0.4179,0.5152,632
11030,0.54,0.34,0.2985,0.5152,646
11031,0.52,0.34,0.3582,0.5,421
11032,0.5,0.36,0.4478,0.4848,276
11033,0.48,0.41,0.4179,0.4697,165
11034,0.46,0.41,0.4925,0.4545,108
11035,0.44,0.44,0.2985,0.4394,67
11036,0.44,0.47,0.2836,0.4394,26
11037,0.42,0.5,0.2239,0.4242,9
11038,0.36,0.71,0.1343,0.3485,2
11039,0.36,0.71,0.1343,0.3485,2
11040,0.34,0.71,0.1343,0.3333,2
11041,0.34,0.71,0.1343,0.3333,24
11042,0.34,0.71,0.1045,0.3485,103
11043,0.34,0.71,0.1045,0.3485,384
11044,0.38,0.62,0.1343,0.3939,692
11045,0.42,0.67,0.194,0.4242,319
11046,0.46,0.47,0.1642,0.4545,181
11047,0.5,0.36,0.0,0.4848,239
11048,0.54,0.22,0.2836,0.5152,259
11049,0.52,0.23,0.1642,0.5,283
11050,0.54,0.24,0.194,0.5152,224
11051,0.56,0.21,0.2985,0.5303,203
11052,0.58,0.21,0.2537,0.5455,362
11053,0.56,0.21,0.5224,0.5303,744
11054,0.54,0.22,0.4179,0.5152,704
11055,0.52,0.2,0.3582,0.5,479
11056,0.46,0.28,0.3881,0.4545,282
11057,0.44,0.3,0.4478,0.4394,206
11058,0.4,0.37,0.4925,0.4091,127
11059,0.36,0.4,0.4179,0.3333,62
11060,0.34,0.36,0.4179,0.303,30
11061,0.34,0.39,0.2836,0.3182,12
11062,0.32,0.45,0.2836,0.303,2
11063,0.3,0.49,0.2239,0.2879,2
11064,0.28,0.56,0.194,0.2727,27
11065,0.28,0.56,0.1045,0.2879,106
11066,0.28,0.52,0.1343,0.2879,321
11067,0.3,0.49,0.2239,0.2879,595
11068,0.32,0.49,0.2985,0.303,302
11069,0.34,0.49,0.3284,0.303,153
11070,0.38,0.43,0.3284,0.3939,180
11071,0.36,0.46,0.3881,0.3333,182
11072,0.4,0.4,0.3582,0.4091,163
11073,0.36,0.57,0.194,0.3485,135
11074,0.38,0.46,0.2239,0.3939,202
11075,0.44,0.33,0.2985,0.4394,307
11076,0.42,0.35,0.3881,0.4242,579
11077,0.4,0.43,0.4179,0.4091,585
11078,0.4,0.4,0.3582,0.4091,384
11079,0.36,0.46,0.3284,0.3333,235
11080,0.34,0.57,0.3881,0.303,165
11081,0.34,0.57,0.3284,0.303,134
11082,0.34,0.57,0.2985,0.303,61
11083,0.32,0.66,0.2836,0.303,23
11084,0.32,0.66,0.2239,0.303,9
11085,0.32,0.61,0.2836,0.303,4
11086,0.32,0.61,0.2537,0.303,5
11087,0.3,0.61,0.2239,0.2879,1
11088,0.3,0.61,0.2239,0.2879,21
11089,0.3,0.65,0.2537,0.2879,96
11090,0.3,0.65,0.3284,0.2727,306
11091,0.32,0.66,0.3284,0.303,624
11092,0.36,0.57,0.3582,0.3333,287
11093,0.4,0.5,0.2985,0.4091,141
11094,0.42,0.47,0.2985,0.4242,224
11095,0.46,0.41,0.4478,0.4545,259
11096,0.48,0.36,0.4478,0.4697,203
11097,0.5,0.31,0.3284,0.4848,224
11098,0.48,0.31,0.2537,0.4697,211
11099,0.48,0.31,0.2836,0.4697,353
11100,0.5,0.27,0.3881,0.4848,656
11101,0.5,0.27,0.3881,0.4848,610
11102,0.46,0.31,0.2985,0.4545,433
11103,0.44,0.33,0.2537,0.4394,280
11104,0.42,0.35,0.1343,0.4242,187
11105,0.42,0.35,0.194,0.4242,158
11106,0.42,0.35,0.194,0.4242,94
11107,0.4,0.37,0.2537,0.4091,55
11108,0.36,0.46,0.194,0.3485,30
11109,0.34,0.49,0.194,0.3333,11
11110,0.34,0.61,0.1642,0.3333,11
11111,0.34,0.53,0.1343,0.3333,5
11112,0.34,0.53,0.1642,0.3333,21
11113,0.32,0.57,0.1642,0.3182,84
11114,0.34,0.61,0.2239,0.3182,296
11115,0.38,0.46,0.1642,0.3939,563
11116,0.42,0.41,0.1642,0.4242,330
11117,0.44,0.38,0.194,0.4394,192
11118,0.46,0.36,0.1343,0.4545,233
11119,0.5,0.31,0.0,0.4848,322
11120,0.52,0.27,0.2836,0.5,358
11121,0.52,0.27,0.0,0.5,348
11122,0.54,0.28,0.2537,0.5152,352
11123,0.56,0.26,0.2537,0.5303,463
11124,0.56,0.24,0.1642,0.5303,738
11125,0.54,0.26,0.1343,0.5152,671
11126,0.54,0.24,0.1642,0.5152,427
11127,0.5,0.29,0.1343,0.4848,286
11128,0.5,0.36,0.0,0.4848,189
11129,0.44,0.62,0.1045,0.4394,215
11130,0.42,0.62,0.0896,0.4242,198
11131,0.4,0.58,0.1343,0.4091,96
11132,0.4,0.58,0.1343,0.4091,70
11133,0.38,0.66,0.1343,0.3939,56
11134,0.36,0.66,0.0896,0.3636,32
11135,0.36,0.71,0.1045,0.3636,14
11136,0.36,0.66,0.1045,0.3636,7
11137,0.34,0.76,0.1642,0.3333,21
11138,0.36,0.71,0.1045,0.3636,64
11139,0.36,0.71,0.1343,0.3485,160
11140,0.42,0.54,0.1343,0.4242,265
11141,0.46,0.51,0.1642,0.4545,406
11142,0.52,0.45,0.194,0.5,564
11143,0.58,0.35,0.2537,0.5455,678
11144,0.62,0.33,0.2985,0.6212,678
11145,0.64,0.27,0.4478,0.6212,660
11146,0.64,0.27,0.3582,0.6212,658
11147,0.64,0.27,0.3582,0.6212,582
11148,0.62,0.33,0.2537,0.6212,560
11149,0.62,0.35,0.2239,0.6212,481
11150,0.6,0.4,0.1642,0.6212,459
11151,0.56,0.46,0.1343,0.5303,321
11152,0.56,0.43,0.1343,0.5303,220
11153,0.54,0.52,0.1642,0.5152,212
11154,0.54,0.56,0.194,0.5152,196
11155,0.54,0.56,0.194,0.5152,124
11156,0.54,0.56,0.1642,0.5152,106
11157,0.54,0.56,0.1045,0.5152,74
11158,0.52,0.59,0.1343,0.5,45
11159,0.54,0.52,0.0,0.5152,12
11160,0.5,0.68,0.1642,0.4848,10
11161,0.5,0.63,0.1343,0.4848,16
11162,0.5,0.63,0.1045,0.4848,46
11163,0.52,0.59,0.0,0.5,97
11164,0.54,0.56,0.2239,0.5152,251
11165,0.58,0.53,0.2239,0.5455,421
11166,0.62,0.46,0.2985,0.6212,528
11167,0.64,0.44,0.2836,0.6212,635
11168,0.66,0.44,0.2836,0.6212,681
11169,0.7,0.39,0.2836,0.6364,628
11170,0.7,0.39,0.3881,0.6364,617
11171,0.72,0.39,0.3582,0.6515,616
11172,0.7,0.42,0.3284,0.6364,623
11173,0.7,0.42,0.2537,0.6364,479
11174,0.7,0.42,0.2537,0.6364,379
11175,0.64,0.5,0.2239,0.6212,291
11176,0.62,0.57,0.2537,0.6212,229
11177,0.68,0.44,0.3582,0.6364,134
11178,0.66,0.5,0.3881,0.6212,90
11179,0.64,0.53,0.3284,0.6212,41
11180,0.62,0.61,0.3582,0.6061,28
11181,0.6,0.64,0.2537,0.6061,14
11182,0.58,0.68,0.194,0.5455,8
11183,0.54,0.77,0.2239,0.5152,6
11184,0.54,0.77,0.2239,0.5152,38
11185,0.52,0.83,0.1642,0.5,133
11186,0.52,0.83,0.1343,0.5,387
11187,0.56,0.83,0.1642,0.5303,597
11188,0.62,0.69,0.2239,0.6061,297
11189,0.62,0.69,0.2537,0.6061,224
11190,0.64,0.65,0.2537,0.6061,251
11191,0.68,0.57,0.2537,0.6364,271
11192,0.74,0.45,0.2985,0.6667,263
11193,0.76,0.45,0.3284,0.6818,288
11194,0.8,0.33,0.4478,0.697,275
11195,0.8,0.33,0.4627,0.697,358
11196,0.8,0.33,0.3881,0.697,712
11197,0.8,0.31,0.3881,0.697,676
11198,0.76,0.35,0.3881,0.6667,522
11199,0.74,0.37,0.2985,0.6515,375
11200,0.68,0.51,0.2537,0.6364,271
11201,0.68,0.51,0.2537,0.6364,214
11202,0.7,0.45,0.2985,0.6364,121
11203,0.66,0.54,0.194,0.6212,43
11204,0.64,0.57,0.1642,0.6212,11
11205,0.56,0.83,0.1045,0.5303,4
11206,0.56,0.83,0.0896,0.5303,6
11207,0.66,0.44,0.2239,0.6212,9
11208,0.6,0.53,0.2537,0.6212,30
11209,0.6,0.46,0.2537,0.6212,144
11210,0.6,0.43,0.2537,0.6212,461
11211,0.6,0.43,0.2239,0.6212,673
11212,0.6,0.38,0.4925,0.6212,400
11213,0.6,0.38,0.4179,0.6212,217
11214,0.6,0.33,0.4179,0.6212,239
11215,0.6,0.33,0.3582,0.6212,244
11216,0.62,0.29,0.2537,0.6212,239
11217,0.64,0.27,0.2836,0.6212,257
11218,0.66,0.24,0.3284,0.6212,308
11219,0.68,0.22,0.3582,0.6212,370
11220,0.64,0.25,0.2985,0.6061,781
11221,0.64,0.25,0.2836,0.6061,775
11222,0.6,0.26,0.2537,0.6061,537
11223,0.6,0.23,0.2836,0.6061,402
11224,0.56,0.26,0.2985,0.5303,297
11225,0.54,0.3,0.2537,0.5152,162
11226,0.54,0.32,0.2239,0.5152,82
11227,0.54,0.32,0.1642,0.5152,38
11228,0.52,0.34,0.194,0.5,14
11229,0.5,0.42,0.194,0.4848,9
11230,0.5,0.42,0.2239,0.4848,6
11231,0.5,0.42,0.2836,0.4848,7
11232,0.5,0.39,0.2836,0.4848,34
11233,0.5,0.39,0.2836,0.4848,134
11234,0.5,0.39,0.194,0.4848,418
11235,0.5,0.39,0.194,0.4848,576
11236,0.48,0.44,0.2985,0.4697,265
11237,0.48,0.47,0.2239,0.4697,147
11238,0.46,0.47,0.2537,0.4545,119
11239,0.46,0.51,0.1045,0.4545,110
11240,0.46,0.59,0.0,0.4545,64
11241,0.44,0.72,0.1045,0.4394,51
11242,0.42,0.77,0.194,0.4242,98
11243,0.42,0.77,0.2239,0.4242,235
11244,0.42,0.77,0.194,0.4242,488
11245,0.42,0.77,0.0,0.4242,505
11246,0.42,0.77,0.1343,0.4242,368
11247,0.42,0.77,0.1045,0.4242,260
11248,0.42,0.82,0.0896,0.4242,189
11249,0.42,0.77,0.0896,0.4242,162
11250,0.42,0.77,0.0,0.4242,70
11251,0.42,0.77,0.0,0.4242,25
11252,0.42,0.77,0.1045,0.4242,13
11253,0.42,0.77,0.0,0.4242,6
11254,0.42,0.77,0.0,0.4242,4
